Date,Hospital_ID,Hospital_Name,City,State,Disease_Type,Season,Patient_Count,ICU_Required,Beds_Required,Available_Beds,Oxygen_Cylinders_Required,Doctors_Required,Nurses_Required,Ventilators_Required,Medicine_1,Medicine_2,Medicine_3,Medicine_Units_Required,Occupancy_Rate,Emergency_Level
2024-09-18,1095,"Hancock, Dalton and Atkins Hospital",Dawnfurt,Maine,Typhoid,Rainy,483,108,310,375,186,52,132,67,Ciprofloxacin,Azithromycin,ORS,1449,82.67,MEDIUM
2024-09-19,1072,Hayes Ltd Hospital,Laurenville,Missouri,Dengue,Rainy,84,17,78,201,29,5,21,7,ORS,Platelets,Paracetamol,252,38.81,LOW
2024-09-20,1025,"Williams, Hill and Smith Hospital",North Tina,Maine,Flu,Rainy,67,5,46,266,21,3,17,1,Paracetamol,Azithromycin,Vitamin C,335,17.29,LOW
2024-09-21,1051,Hill-Bond Hospital,Lake Deborahborough,Nevada,Flu,Rainy,366,40,290,501,96,24,104,26,Paracetamol,Azithromycin,Vitamin C,1464,57.88,LOW
2024-09-22,1096,"Adkins, Wilson and Jefferson Hospital",West Lisaton,Kansas,Pneumonia,Rainy,318,32,253,104,90,34,61,21,Amoxicillin,Azithromycin,Cough Syrup,1590,243.27,HIGH
2024-09-23,1022,Compton Ltd Hospital,Carlaside,Rhode Island,Typhoid,Winter,76,10,60,555,37,5,20,5,Ciprofloxacin,Azithromycin,ORS,228,10.81,LOW
2024-09-24,1030,Rodriguez-Garcia Hospital,New Brian,Utah,COVID,Summer,340,80,257,117,82,37,75,46,Remdesivir,Paracetamol,Oxygen Support,1700,219.66,HIGH
2024-09-25,1070,Grimes and Sons Hospital,Jonesstad,Maryland,Flu,Rainy,384,31,261,451,90,28,84,23,Paracetamol,Azithromycin,Vitamin C,1920,57.87,LOW
2024-09-26,1019,White and Sons Hospital,West Karinaview,Indiana,Malaria,Summer,88,19,67,104,24,6,17,11,Chloroquine,Artemisinin,Primaquine,176,64.42,LOW
2024-09-27,1066,Levine Group Hospital,Hensleytown,Washington,Flu,Summer,134,22,99,132,36,11,27,8,Paracetamol,Azithromycin,Vitamin C,268,75.0,MEDIUM
2024-09-28,1026,Evans-Newton Hospital,West Paul,New Mexico,Dengue,Winter,160,21,111,484,43,14,30,16,ORS,Platelets,Paracetamol,800,22.93,LOW
2024-09-29,1060,Johnson Inc Hospital,Bakerport,Minnesota,Typhoid,Winter,242,24,218,458,92,21,69,10,Ciprofloxacin,Azithromycin,ORS,1210,47.6,LOW
2024-09-30,1092,"Schmidt, Benitez and Wilson Hospital",North Stephen,Mississippi,Typhoid,Rainy,298,27,217,169,65,24,73,8,Ciprofloxacin,Azithromycin,ORS,596,128.4,HIGH
2024-10-01,1039,May PLC Hospital,Jacquelinechester,New Hampshire,COVID,Summer,265,62,251,361,89,18,62,32,Remdesivir,Paracetamol,Oxygen Support,1060,69.53,MEDIUM
2024-10-02,1078,"Gilbert, Patel and Harrison Hospital",New Joshuabury,Georgia,Typhoid,Rainy,134,20,98,162,44,8,29,14,Ciprofloxacin,Azithromycin,ORS,536,60.49,LOW
2024-10-03,1089,Romero Group Hospital,Lake Katie,Oklahoma,Typhoid,Summer,183,38,127,153,52,13,41,24,Ciprofloxacin,Azithromycin,ORS,732,83.01,MEDIUM
2024-10-04,1027,Bell-Mccall Hospital,Schneiderhaven,Missouri,Typhoid,Winter,489,101,414,505,122,29,75,66,Ciprofloxacin,Azithromycin,ORS,1467,81.98,MEDIUM
2024-10-05,1050,"Riley, Bowen and Green Hospital",Gentryside,Kansas,Dengue,Winter,249,54,220,204,79,13,71,31,ORS,Platelets,Paracetamol,747,107.84,HIGH
2024-10-06,1075,Clay LLC Hospital,Jasonhaven,Mississippi,COVID,Summer,151,34,107,171,55,17,39,26,Remdesivir,Paracetamol,Oxygen Support,604,62.57,LOW
2024-10-07,1034,Hoover-Riddle Hospital,South Josephfort,California,Dengue,Winter,108,16,88,104,49,6,29,4,ORS,Platelets,Paracetamol,432,84.62,MEDIUM
2024-10-08,1019,Hubbard-Martinez Hospital,Donaldborough,Iowa,Dengue,Winter,126,16,102,380,32,7,28,5,ORS,Platelets,Paracetamol,630,26.84,LOW
2024-10-09,1018,"Thompson, Leonard and Hogan Hospital",Jacobberg,Wyoming,Dengue,Winter,128,16,102,221,58,7,35,11,ORS,Platelets,Paracetamol,640,46.15,LOW
2024-10-10,1003,Jones-Bailey Hospital,Lynchville,Montana,Typhoid,Rainy,389,63,254,392,96,21,82,49,Ciprofloxacin,Azithromycin,ORS,1556,64.8,LOW
2024-10-11,1018,"Walters, Jackson and Walsh Hospital",Sullivanfurt,Illinois,Pneumonia,Summer,163,22,113,422,76,19,45,15,Amoxicillin,Azithromycin,Cough Syrup,652,26.78,LOW
2024-10-12,1054,Wagner PLC Hospital,Lake Peter,Florida,Flu,Summer,413,96,286,383,138,47,116,36,Paracetamol,Azithromycin,Vitamin C,826,74.67,MEDIUM
2024-10-13,1083,"Rivera, Lopez and Collins Hospital",Blakebury,West Virginia,Dengue,Summer,239,37,211,593,79,21,43,24,ORS,Platelets,Paracetamol,478,35.58,LOW
2024-10-14,1050,Rivers-Lewis Hospital,Jeremiahfort,Utah,COVID,Rainy,375,58,242,496,147,38,73,39,Remdesivir,Paracetamol,Oxygen Support,1875,48.79,LOW
2024-10-15,1082,Thomas-Morris Hospital,Wendymouth,Washington,Malaria,Winter,345,31,223,468,87,33,78,18,Chloroquine,Artemisinin,Primaquine,1380,47.65,LOW
2024-10-16,1076,Oneal LLC Hospital,Desireeside,Pennsylvania,Malaria,Summer,320,30,302,176,90,37,60,22,Chloroquine,Artemisinin,Primaquine,1280,171.59,HIGH
2024-10-17,1081,Velazquez Inc Hospital,Mathewville,Rhode Island,Dengue,Rainy,373,83,241,440,87,34,103,54,ORS,Platelets,Paracetamol,1865,54.77,LOW
2024-10-18,1001,"Taylor, Barber and Andrade Hospital",Adamstad,Nevada,Typhoid,Rainy,106,22,72,497,47,12,30,15,Ciprofloxacin,Azithromycin,ORS,318,14.49,LOW
2024-10-19,1003,Chen-Russell Hospital,New Samantha,New Jersey,Pneumonia,Winter,86,12,62,338,21,6,15,6,Amoxicillin,Azithromycin,Cough Syrup,172,18.34,LOW
2024-10-20,1050,Young LLC Hospital,Leeshire,Maine,Dengue,Winter,294,37,231,126,118,34,45,20,ORS,Platelets,Paracetamol,882,183.33,HIGH
2024-10-21,1077,"Christian, Johnson and Morris Hospital",West Christopherchester,New York,Pneumonia,Summer,400,52,267,522,189,31,115,31,Amoxicillin,Azithromycin,Cough Syrup,800,51.15,LOW
2024-10-22,1095,"Willis, Snow and Rocha Hospital",Heathberg,Idaho,Flu,Rainy,427,35,313,595,131,24,127,19,Paracetamol,Azithromycin,Vitamin C,1708,52.61,LOW
2024-10-23,1037,"Mcdonald, Mack and Torres Hospital",Port Krystal,Maryland,Malaria,Winter,257,55,208,236,106,18,53,23,Chloroquine,Artemisinin,Primaquine,1285,88.14,HIGH
2024-10-24,1024,"Peters, Paul and Harmon Hospital",Howardview,Virginia,Flu,Summer,409,48,367,559,98,44,81,35,Paracetamol,Azithromycin,Vitamin C,1636,65.65,MEDIUM
2024-10-25,1092,Thornton-Diaz Hospital,Port Matthew,North Dakota,Pneumonia,Summer,156,23,100,476,74,14,28,10,Amoxicillin,Azithromycin,Cough Syrup,624,21.01,LOW
2024-10-26,1069,"Carlson, Mann and Medina Hospital",Carolborough,Oklahoma,Pneumonia,Summer,478,49,289,529,169,48,107,20,Amoxicillin,Azithromycin,Cough Syrup,1912,54.63,LOW
2024-10-27,1074,Pham and Sons Hospital,Mcintoshhaven,Vermont,Flu,Summer,272,55,173,448,93,31,65,35,Paracetamol,Azithromycin,Vitamin C,816,38.62,LOW
2024-10-28,1040,Sullivan-Pacheco Hospital,Brendaville,New Hampshire,COVID,Summer,459,96,330,485,125,52,111,32,Remdesivir,Paracetamol,Oxygen Support,1377,68.04,MEDIUM
2024-10-29,1037,Tucker LLC Hospital,Smithchester,Texas,Typhoid,Summer,239,47,167,445,94,15,49,35,Ciprofloxacin,Azithromycin,ORS,717,37.53,LOW
2024-10-30,1006,Fitzgerald-Torres Hospital,New Andres,Michigan,Malaria,Winter,65,15,43,424,24,4,15,4,Chloroquine,Artemisinin,Primaquine,325,10.14,LOW
2024-10-31,1077,Martin-David Hospital,Port Rebeccaview,Montana,Flu,Summer,191,37,123,360,55,18,47,15,Paracetamol,Azithromycin,Vitamin C,764,34.17,LOW
2024-11-01,1023,Smith-Wilson Hospital,Katieberg,Illinois,Dengue,Summer,414,67,299,461,115,23,66,24,ORS,Platelets,Paracetamol,1656,64.86,LOW
2024-11-02,1043,"Parker, Chung and Diaz Hospital",East Danielleside,Mississippi,COVID,Summer,423,83,323,303,84,35,82,64,Remdesivir,Paracetamol,Oxygen Support,1269,106.6,HIGH
2024-11-03,1055,"Roberts, Miles and Allen Hospital",West Mark,West Virginia,Pneumonia,Rainy,58,14,39,264,20,5,14,6,Amoxicillin,Azithromycin,Cough Syrup,290,14.77,LOW
2024-11-04,1033,"Robinson, Riddle and Kelly Hospital",Mooreborough,Connecticut,COVID,Summer,251,34,222,292,95,20,64,16,Remdesivir,Paracetamol,Oxygen Support,1004,76.03,MEDIUM
2024-11-05,1082,"Greene, Vance and Martin Hospital",Port Jenniferchester,Kentucky,Flu,Summer,82,7,63,573,31,6,18,2,Paracetamol,Azithromycin,Vitamin C,410,10.99,LOW
2024-11-06,1028,"Osborne, Lopez and Morgan Hospital",Wendymouth,Indiana,Typhoid,Rainy,406,70,368,137,106,31,93,27,Ciprofloxacin,Azithromycin,ORS,1624,268.61,HIGH
2024-11-07,1060,Beck-Bowers Hospital,Lauramouth,Iowa,Malaria,Rainy,61,6,46,381,24,5,9,4,Chloroquine,Artemisinin,Primaquine,122,12.07,LOW
2024-11-08,1000,Walker Ltd Hospital,Lake Sarahstad,North Dakota,Pneumonia,Summer,116,16,100,503,52,13,19,5,Amoxicillin,Azithromycin,Cough Syrup,232,19.88,LOW
2024-11-09,1051,"Brady, Johnson and Charles Hospital",Crawfordborough,South Dakota,COVID,Summer,240,48,211,344,97,17,51,15,Remdesivir,Paracetamol,Oxygen Support,960,61.34,LOW
2024-11-10,1030,"Hood, Ford and Scott Hospital",Anthonyshire,Tennessee,Malaria,Winter,222,49,166,130,67,21,57,31,Chloroquine,Artemisinin,Primaquine,1110,127.69,HIGH
2024-11-11,1098,Blair Inc Hospital,South Samantha,Kentucky,COVID,Winter,131,25,99,373,52,7,23,10,Remdesivir,Paracetamol,Oxygen Support,262,26.54,LOW
2024-11-12,1075,Weber and Sons Hospital,South James,Massachusetts,COVID,Winter,445,107,374,254,215,42,87,51,Remdesivir,Paracetamol,Oxygen Support,890,147.24,HIGH
2024-11-13,1061,Torres-Massey Hospital,Morganhaven,Minnesota,COVID,Winter,411,51,307,422,199,38,76,26,Remdesivir,Paracetamol,Oxygen Support,822,72.75,MEDIUM
2024-11-14,1071,Rogers-Braun Hospital,Davistown,Tennessee,Flu,Summer,463,97,321,373,142,39,110,71,Paracetamol,Azithromycin,Vitamin C,926,86.06,HIGH
2024-11-15,1036,Martinez LLC Hospital,Millerton,New York,Dengue,Rainy,332,35,263,103,148,34,93,15,ORS,Platelets,Paracetamol,664,255.34,HIGH
2024-11-16,1054,"Reeves, Anderson and Lopez Hospital",Alexchester,Oregon,Typhoid,Winter,464,73,406,587,108,54,115,36,Ciprofloxacin,Azithromycin,ORS,2320,69.17,MEDIUM
2024-11-17,1034,Lewis and Sons Hospital,Lake James,Louisiana,Flu,Winter,418,36,349,446,89,26,101,14,Paracetamol,Azithromycin,Vitamin C,1254,78.25,MEDIUM
2024-11-18,1032,"Rush, Molina and Powell Hospital",West Scottside,New York,Dengue,Rainy,452,87,334,402,113,43,89,60,ORS,Platelets,Paracetamol,904,83.08,MEDIUM
2024-11-19,1027,Ramos Inc Hospital,Doylemouth,Illinois,Typhoid,Rainy,78,16,68,272,28,6,16,10,Ciprofloxacin,Azithromycin,ORS,312,25.0,LOW
2024-11-20,1051,Lowery LLC Hospital,Alexismouth,Wisconsin,Pneumonia,Summer,133,24,115,146,35,14,31,18,Amoxicillin,Azithromycin,Cough Syrup,532,78.77,MEDIUM
2024-11-21,1035,Williams-Marshall Hospital,New Joseph,Utah,Dengue,Summer,370,63,301,503,89,40,69,33,ORS,Platelets,Paracetamol,1110,59.84,LOW
2024-11-22,1091,Thompson Group Hospital,Christinaton,Utah,COVID,Rainy,105,17,85,515,40,8,20,12,Remdesivir,Paracetamol,Oxygen Support,525,16.5,LOW
2024-11-23,1001,"Garcia, Miller and Zimmerman Hospital",Meganshire,New Hampshire,Pneumonia,Summer,208,40,183,384,46,22,54,22,Amoxicillin,Azithromycin,Cough Syrup,832,47.66,LOW
2024-11-24,1056,Cortez-Oliver Hospital,Dorothyfurt,Arkansas,Flu,Winter,333,27,292,331,158,25,77,14,Paracetamol,Azithromycin,Vitamin C,1332,88.22,HIGH
2024-11-25,1089,"Jacobs, Christensen and Wood Hospital",Lake Michael,Oregon,Typhoid,Summer,417,66,280,272,100,27,103,24,Ciprofloxacin,Azithromycin,ORS,1668,102.94,HIGH
2024-11-26,1070,Francis-Horn Hospital,West Rachel,Virginia,Flu,Summer,287,51,242,136,75,29,44,24,Paracetamol,Azithromycin,Vitamin C,1148,177.94,HIGH
2024-11-27,1024,Bryant-Dixon Hospital,Port Clifford,South Dakota,COVID,Summer,473,97,371,328,137,38,122,52,Remdesivir,Paracetamol,Oxygen Support,1419,113.11,HIGH
2024-11-28,1048,Goodman-Harrison Hospital,East Johnburgh,Arizona,Flu,Rainy,179,35,155,353,47,19,34,11,Paracetamol,Azithromycin,Vitamin C,358,43.91,LOW
2024-11-29,1077,Diaz-Hernandez Hospital,New Stephaniechester,New York,COVID,Rainy,180,35,168,482,44,10,40,19,Remdesivir,Paracetamol,Oxygen Support,720,34.85,LOW
2024-11-30,1080,Moyer Ltd Hospital,North Jenna,Pennsylvania,Pneumonia,Rainy,352,60,306,538,99,32,100,35,Amoxicillin,Azithromycin,Cough Syrup,1408,56.88,LOW
2024-12-01,1019,Adams Group Hospital,North Tonyamouth,Utah,Flu,Summer,127,15,89,371,45,13,36,11,Paracetamol,Azithromycin,Vitamin C,508,23.99,LOW
2024-12-02,1033,"Chambers, Maldonado and Cruz Hospital",Jonathanfort,Florida,Malaria,Winter,377,44,226,259,136,29,68,31,Chloroquine,Artemisinin,Primaquine,1131,87.26,HIGH
2024-12-03,1035,Foster-Hensley Hospital,New Jeffreyland,Montana,Typhoid,Winter,366,57,302,396,130,36,88,38,Ciprofloxacin,Azithromycin,ORS,732,76.26,MEDIUM
2024-12-04,1030,Warner-French Hospital,North Shawn,Louisiana,Dengue,Summer,223,55,144,165,81,13,35,21,ORS,Platelets,Paracetamol,892,87.27,HIGH
2024-12-05,1020,Medina PLC Hospital,West Rachel,Oregon,Pneumonia,Rainy,233,34,144,146,66,17,43,25,Amoxicillin,Azithromycin,Cough Syrup,932,98.63,HIGH
2024-12-06,1032,Dudley PLC Hospital,West Edwardbury,Pennsylvania,Flu,Rainy,419,70,383,473,130,48,118,35,Paracetamol,Azithromycin,Vitamin C,838,80.97,MEDIUM
2024-12-07,1015,"West, Clark and Avila Hospital",Stevensonbury,Wisconsin,Pneumonia,Rainy,319,35,210,488,95,26,74,12,Amoxicillin,Azithromycin,Cough Syrup,638,43.03,LOW
2024-12-08,1024,"Franklin, Ball and Dillon Hospital",Port Christinemouth,Indiana,COVID,Rainy,351,34,331,313,147,35,99,13,Remdesivir,Paracetamol,Oxygen Support,702,105.75,HIGH
2024-12-09,1057,Deleon-Diaz Hospital,East Christopher,Georgia,COVID,Winter,186,20,176,182,75,19,38,15,Remdesivir,Paracetamol,Oxygen Support,558,96.7,HIGH
2024-12-10,1096,Johnson PLC Hospital,North Kennethborough,Missouri,Pneumonia,Rainy,443,103,320,600,165,50,74,70,Amoxicillin,Azithromycin,Cough Syrup,1329,53.33,LOW
2024-12-11,1072,"Lewis, Brown and Miller Hospital",Joneshaven,Missouri,Malaria,Rainy,65,5,46,330,29,3,11,3,Chloroquine,Artemisinin,Primaquine,195,13.94,LOW
2024-12-12,1077,"Barnes, Ruiz and Burgess Hospital",Brockville,Alaska,Pneumonia,Rainy,357,54,329,432,178,25,100,22,Amoxicillin,Azithromycin,Cough Syrup,714,76.16,MEDIUM
2024-12-13,1044,Park Ltd Hospital,South Joshua,Maine,Pneumonia,Summer,421,48,366,123,165,33,108,21,Amoxicillin,Azithromycin,Cough Syrup,1684,297.56,HIGH
2024-12-14,1020,"Bailey, Harris and Byrd Hospital",North Sheila,Michigan,Dengue,Winter,472,56,341,211,159,55,81,26,ORS,Platelets,Paracetamol,1888,161.61,HIGH
2024-12-15,1063,Walker and Sons Hospital,West Francisfort,North Dakota,COVID,Summer,305,67,266,262,64,21,53,52,Remdesivir,Paracetamol,Oxygen Support,915,101.53,HIGH
2024-12-16,1089,Matthews LLC Hospital,Cabrerashire,Virginia,Malaria,Rainy,418,85,343,562,179,42,63,44,Chloroquine,Artemisinin,Primaquine,1672,61.03,LOW
2024-12-17,1084,Campbell PLC Hospital,West Kimberlyhaven,Iowa,Typhoid,Winter,422,95,385,418,132,27,85,51,Ciprofloxacin,Azithromycin,ORS,844,92.11,HIGH
2024-12-18,1003,Boyd-Villanueva Hospital,Forbeshaven,Idaho,COVID,Summer,299,73,213,355,72,28,78,22,Remdesivir,Paracetamol,Oxygen Support,1196,60.0,LOW
2024-12-19,1090,Garza Group Hospital,Port April,Oregon,Typhoid,Rainy,401,39,250,184,191,39,97,26,Ciprofloxacin,Azithromycin,ORS,802,135.87,HIGH
2024-12-20,1035,Lynch LLC Hospital,East Charlesmouth,Louisiana,Typhoid,Winter,247,45,199,536,98,13,71,27,Ciprofloxacin,Azithromycin,ORS,1235,37.13,LOW
2024-12-21,1055,Reed and Sons Hospital,West Anthony,Pennsylvania,Dengue,Winter,131,23,106,395,32,10,36,11,ORS,Platelets,Paracetamol,393,26.84,LOW
2024-12-22,1100,"Potts, Lara and Mcgee Hospital",Port Samanthaview,Maryland,COVID,Winter,54,7,33,386,17,4,8,3,Remdesivir,Paracetamol,Oxygen Support,162,8.55,LOW
2024-12-23,1078,Ramirez Inc Hospital,Alexanderburgh,Kentucky,Pneumonia,Summer,184,32,162,121,49,15,28,20,Amoxicillin,Azithromycin,Cough Syrup,368,133.88,HIGH
2024-12-24,1034,Randall-Gray Hospital,New Todd,New Jersey,Flu,Winter,467,98,347,432,105,48,93,73,Paracetamol,Azithromycin,Vitamin C,1868,80.32,MEDIUM
2024-12-25,1022,Price-Johnson Hospital,Bishopland,Wisconsin,Dengue,Winter,336,33,253,394,163,33,63,20,ORS,Platelets,Paracetamol,1344,64.21,LOW
2024-12-26,1065,Lynch-Jackson Hospital,Martinfort,Tennessee,Dengue,Winter,236,37,148,509,107,12,46,16,ORS,Platelets,Paracetamol,1180,29.08,LOW
2024-12-27,1024,Ferguson-Carrillo Hospital,Lake Ashleeton,Oregon,Dengue,Winter,133,31,117,583,60,14,37,23,ORS,Platelets,Paracetamol,532,20.07,LOW
2024-12-28,1067,Martinez-Richards Hospital,Scottburgh,Kansas,Malaria,Summer,308,59,274,281,121,34,84,38,Chloroquine,Artemisinin,Primaquine,924,97.51,HIGH
2024-12-29,1002,Simmons-Gregory Hospital,New Christopher,Indiana,Dengue,Winter,492,44,404,211,199,51,126,23,ORS,Platelets,Paracetamol,984,191.47,HIGH
2024-12-30,1019,Smith-George Hospital,Laurenchester,Utah,Malaria,Winter,210,39,178,122,92,14,39,29,Chloroquine,Artemisinin,Primaquine,420,145.9,HIGH
2024-01-01,1036,"Carroll, Schultz and Buckley Hospital",South Seth,Kansas,Flu,Winter,235,45,219,368,108,27,64,19,Paracetamol,Azithromycin,Vitamin C,470,59.51,LOW
2024-01-02,1092,Phillips and Sons Hospital,Johnchester,Minnesota,Dengue,Winter,57,6,53,430,28,5,12,2,ORS,Platelets,Paracetamol,171,12.33,LOW
2024-01-03,1037,Webb-Hunter Hospital,Port Kathryn,Maine,Flu,Rainy,319,64,295,215,79,18,66,24,Paracetamol,Azithromycin,Vitamin C,957,137.21,HIGH
2024-01-04,1001,Rojas and Sons Hospital,Alexbury,Georgia,Dengue,Summer,293,58,220,329,145,18,81,20,ORS,Platelets,Paracetamol,879,66.87,MEDIUM
2024-01-05,1064,"Hayes, Murphy and Spencer Hospital",New Theresa,Iowa,Typhoid,Rainy,177,17,142,236,55,18,46,7,Ciprofloxacin,Azithromycin,ORS,885,60.17,LOW
2024-01-06,1039,Gonzalez Ltd Hospital,Port Michael,New Hampshire,COVID,Rainy,409,51,258,188,204,47,104,19,Remdesivir,Paracetamol,Oxygen Support,1227,137.23,HIGH
2024-01-07,1083,Love-Torres Hospital,Jacobtown,Maryland,COVID,Winter,315,34,192,326,133,20,92,22,Remdesivir,Paracetamol,Oxygen Support,1575,58.9,LOW
2024-01-08,1007,Cooper-Schroeder Hospital,New Matthewhaven,Connecticut,Pneumonia,Winter,436,72,362,182,112,21,123,36,Amoxicillin,Azithromycin,Cough Syrup,872,198.9,HIGH
2024-01-09,1044,Hoffman PLC Hospital,Collinsside,Florida,Flu,Rainy,156,31,103,135,61,10,38,18,Paracetamol,Azithromycin,Vitamin C,312,76.3,MEDIUM
2024-01-10,1099,"Patton, Guzman and Miller Hospital",Lake Dale,Maine,Typhoid,Winter,319,70,281,296,141,25,83,36,Ciprofloxacin,Azithromycin,ORS,638,94.93,HIGH
2024-01-11,1011,Roberson-Turner Hospital,East Michaelland,Georgia,COVID,Winter,354,71,263,491,90,39,83,30,Remdesivir,Paracetamol,Oxygen Support,1062,53.56,LOW
2024-01-12,1006,Ramirez-Meyer Hospital,Brianburgh,Missouri,COVID,Rainy,101,13,91,144,43,6,25,5,Remdesivir,Paracetamol,Oxygen Support,202,63.19,LOW
2024-01-13,1017,"Morgan, Stephens and Smith Hospital",Williamsbury,Texas,Pneumonia,Summer,226,19,149,428,66,22,52,6,Amoxicillin,Azithromycin,Cough Syrup,1130,34.81,LOW
2024-01-14,1038,Roberts-Carlson Hospital,Brookechester,Florida,Dengue,Winter,346,45,317,346,99,20,78,14,ORS,Platelets,Paracetamol,1038,91.62,HIGH
2024-01-15,1035,Moreno-Lopez Hospital,South Keith,Wyoming,Malaria,Rainy,375,88,249,459,130,19,65,28,Chloroquine,Artemisinin,Primaquine,1500,54.25,LOW
2024-01-16,1079,Watson PLC Hospital,Harrisbury,Missouri,Dengue,Winter,244,50,167,477,78,18,67,28,ORS,Platelets,Paracetamol,732,35.01,LOW
2024-01-17,1100,Briggs-Rodriguez Hospital,Frenchland,Alabama,Malaria,Winter,120,27,79,135,53,11,23,12,Chloroquine,Artemisinin,Primaquine,240,58.52,LOW
2024-01-18,1059,Norton-Brown Hospital,New Mitchell,Rhode Island,Flu,Winter,358,87,318,353,76,27,66,68,Paracetamol,Azithromycin,Vitamin C,1790,90.08,HIGH
2024-01-19,1048,Morales Inc Hospital,Lake Nicholastown,Missouri,Malaria,Winter,323,41,257,141,132,22,61,24,Chloroquine,Artemisinin,Primaquine,969,182.27,HIGH
2024-01-20,1041,"Yoder, Dean and Parker Hospital",Schaeferland,Hawaii,Typhoid,Winter,134,16,87,368,38,11,38,7,Ciprofloxacin,Azithromycin,ORS,268,23.64,LOW
2024-01-21,1086,"White, Cortez and Davis Hospital",Erinland,Alaska,COVID,Winter,346,34,288,507,126,22,68,10,Remdesivir,Paracetamol,Oxygen Support,1384,56.8,LOW
2024-01-22,1061,Schmitt-Berger Hospital,Heidiburgh,New Hampshire,Malaria,Winter,168,19,157,593,78,19,30,5,Chloroquine,Artemisinin,Primaquine,336,26.48,LOW
2024-01-23,1050,Kelly Group Hospital,North Robertochester,Ohio,Malaria,Summer,88,21,55,290,28,7,25,8,Chloroquine,Artemisinin,Primaquine,352,18.97,LOW
2024-01-24,1005,Martinez-Chang Hospital,New Paul,North Dakota,COVID,Rainy,95,16,89,304,42,8,22,11,Remdesivir,Paracetamol,Oxygen Support,475,29.28,LOW
2024-01-25,1094,Russo LLC Hospital,Kathrynshire,Illinois,Flu,Rainy,158,32,137,231,38,11,32,23,Paracetamol,Azithromycin,Vitamin C,790,59.31,LOW
2024-01-26,1019,"Tran, Miller and Watts Hospital",Sandraton,Tennessee,Malaria,Summer,345,59,209,302,131,23,77,28,Chloroquine,Artemisinin,Primaquine,1035,69.21,MEDIUM
2024-01-27,1065,Jones Group Hospital,Batesbury,New Mexico,Dengue,Summer,360,30,262,378,177,41,71,18,ORS,Platelets,Paracetamol,1800,69.31,MEDIUM
2024-01-28,1028,Arnold PLC Hospital,South Lisaberg,Indiana,Flu,Rainy,128,29,79,257,48,13,24,20,Paracetamol,Azithromycin,Vitamin C,640,30.74,LOW
2024-01-29,1012,"Scott, Romero and Spears Hospital",Robertchester,New Hampshire,Malaria,Winter,339,27,271,300,159,19,92,11,Chloroquine,Artemisinin,Primaquine,678,90.33,HIGH
2024-01-30,1099,Garcia and Sons Hospital,Port Katherineberg,Kansas,Dengue,Summer,285,59,250,443,97,27,71,42,ORS,Platelets,Paracetamol,1140,56.43,LOW
2024-01-31,1096,Wood-Roberts Hospital,Lake Mark,Virginia,COVID,Rainy,106,16,77,362,38,10,19,10,Remdesivir,Paracetamol,Oxygen Support,212,21.27,LOW
2024-02-01,1047,"Armstrong, Ortiz and Martinez Hospital",West Lawrencechester,Wisconsin,Pneumonia,Rainy,389,61,313,262,186,23,115,46,Amoxicillin,Azithromycin,Cough Syrup,1556,119.47,HIGH
2024-02-02,1070,Colon-Thomas Hospital,Brownstad,Delaware,Typhoid,Winter,287,59,229,184,106,27,60,22,Ciprofloxacin,Azithromycin,ORS,574,124.46,HIGH
2024-02-03,1009,"Griffith, Mills and Patel Hospital",Josephstad,Vermont,Flu,Rainy,465,62,335,199,149,45,110,39,Paracetamol,Azithromycin,Vitamin C,930,168.34,HIGH
2024-02-04,1088,"Hernandez, Meyer and Fuller Hospital",West Robertchester,California,Flu,Rainy,481,39,324,384,194,29,86,17,Paracetamol,Azithromycin,Vitamin C,1443,84.38,MEDIUM
2024-02-05,1067,Reynolds-Allen Hospital,Martinezside,Tennessee,COVID,Winter,227,31,214,104,96,13,44,19,Remdesivir,Paracetamol,Oxygen Support,908,205.77,HIGH
2024-02-06,1056,Lewis and Sons Hospital,Randyshire,New Jersey,COVID,Summer,479,43,354,449,192,52,84,24,Remdesivir,Paracetamol,Oxygen Support,958,78.84,MEDIUM
2024-02-07,1074,"Hammond, Bradshaw and Lewis Hospital",Danamouth,Montana,COVID,Winter,418,69,320,171,118,41,72,50,Remdesivir,Paracetamol,Oxygen Support,2090,187.13,HIGH
2024-02-08,1034,"Kennedy, Wilkins and Parker Hospital",New Hannahbury,Virginia,Malaria,Summer,370,87,291,178,140,30,105,31,Chloroquine,Artemisinin,Primaquine,1850,163.48,HIGH
