Date,Hospital_ID,Hospital_Name,City,State,Disease_Type,Season,Patient_Count,ICU_Required,Beds_Required,Available_Beds,Oxygen_Cylinders_Required,Doctors_Required,Nurses_Required,Ventilators_Required,Medicine_1,Medicine_2,Medicine_3,Medicine_Units_Required,Occupancy_Rate,Emergency_Level
2024-02-02,1036,"Gross, Dorsey and Rodriguez Hospital",Chadborough,Iowa,3,0,151,25,121,311,35,13,39,7,Chloroquine,Artemisinin,Primaquine,302,38.91,1
2024-02-03,1008,"Gutierrez, Wood and Wilson Hospital",Port Davidmouth,Kansas,5,2,214,43,189,380,87,20,63,21,Ciprofloxacin,Azithromycin,ORS,428,49.74,1
2024-02-04,1097,Wilson Inc Hospital,Parkermouth,Vermont,0,1,287,67,258,227,103,15,59,50,Remdesivir,Paracetamol,Oxygen Support,1435,113.66,0
2024-02-05,1098,"Nelson, White and Meyers Hospital",Austinberg,South Carolina,2,0,337,29,297,507,144,32,75,16,Paracetamol,Azithromycin,Vitamin C,1011,58.58,1
2024-02-06,1025,"Arnold, Bush and Dudley Hospital",Meganborough,South Carolina,0,0,492,57,350,245,193,47,142,28,Remdesivir,Paracetamol,Oxygen Support,1968,142.86,0
2024-02-07,1092,"Barber, Huber and Ramos Hospital",Lopezton,Virginia,5,2,361,52,238,182,137,21,104,36,Ciprofloxacin,Azithromycin,ORS,1444,130.77,0
2024-02-08,1082,"Perkins, Smith and Hull Hospital",Dyermouth,Louisiana,3,1,486,80,407,463,172,47,121,33,Chloroquine,Artemisinin,Primaquine,1944,87.9,0
2024-02-09,1067,"Davis, Anderson and Ortiz Hospital",Port Christopherchester,Maine,0,1,120,27,86,313,55,13,22,12,Remdesivir,Paracetamol,Oxygen Support,480,27.48,1
2024-02-10,1085,Bowen-Garcia Hospital,Valdezport,New Mexico,4,2,121,12,87,430,44,9,21,4,Amoxicillin,Azithromycin,Cough Syrup,242,20.23,1
2024-02-11,1074,Davidson-Key Hospital,Berryhaven,Hawaii,4,0,259,51,193,493,126,17,73,16,Amoxicillin,Azithromycin,Cough Syrup,1295,39.15,1
2024-02-12,1064,Butler-Kramer Hospital,New Jeffreyborough,Texas,4,1,380,76,335,572,155,45,82,56,Amoxicillin,Azithromycin,Cough Syrup,1140,58.57,1
2024-02-13,1076,"West, Nunez and Jackson Hospital",Monicashire,New York,1,0,396,61,287,105,133,32,90,24,ORS,Platelets,Paracetamol,792,273.33,0
2024-02-14,1080,Marshall Group Hospital,West Jeffreyland,South Dakota,2,1,87,15,62,592,28,9,19,9,Paracetamol,Azithromycin,Vitamin C,348,10.47,1
2024-02-15,1051,Sexton Inc Hospital,Port Michelleport,New Mexico,5,1,305,51,244,416,120,21,80,32,Ciprofloxacin,Azithromycin,ORS,1220,58.65,1
2024-02-16,1051,James Group Hospital,East Jenniferview,Vermont,2,0,422,63,323,391,200,24,116,32,Paracetamol,Azithromycin,Vitamin C,1266,82.61,2
2024-02-17,1089,"Harding, Salazar and Henry Hospital",Smithtown,Colorado,1,0,350,86,223,587,88,27,60,47,ORS,Platelets,Paracetamol,700,37.99,1
2024-02-18,1054,"Hall, Whitaker and Taylor Hospital",New Ryanfort,Maine,5,0,184,34,142,284,86,18,45,21,Ciprofloxacin,Azithromycin,ORS,552,50.0,1
2024-02-19,1055,Nguyen-Drake Hospital,Gillespieborough,New Jersey,0,1,495,116,453,571,132,30,79,62,Remdesivir,Paracetamol,Oxygen Support,1980,79.33,2
2024-02-20,1081,Diaz and Sons Hospital,South Christie,Michigan,5,2,267,31,250,366,78,24,59,19,Ciprofloxacin,Azithromycin,ORS,1335,68.31,2
2024-02-21,1018,"Murray, Rodriguez and Nelson Hospital",East John,Connecticut,1,2,381,68,300,106,79,29,105,47,ORS,Platelets,Paracetamol,1524,283.02,0
2024-02-22,1002,"Clark, Pierce and Butler Hospital",Butlerside,Georgia,4,0,334,32,243,384,120,27,93,12,Amoxicillin,Azithromycin,Cough Syrup,1670,63.28,1
2024-02-23,1041,Thomas-Hall Hospital,Rosschester,New Hampshire,4,2,243,19,178,350,73,28,40,12,Amoxicillin,Azithromycin,Cough Syrup,1215,50.86,1
2024-02-24,1060,"Taylor, Harris and Stephenson Hospital",North Davidborough,Arizona,0,0,416,51,385,434,158,26,103,17,Remdesivir,Paracetamol,Oxygen Support,1248,88.71,0
2024-02-25,1021,Bryant-Clark Hospital,Rhodesport,Maine,3,2,371,59,304,262,140,31,104,19,Chloroquine,Artemisinin,Primaquine,1113,116.03,0
2024-02-26,1079,Velez Inc Hospital,Port Connieport,Georgia,3,0,153,29,97,471,38,8,28,19,Chloroquine,Artemisinin,Primaquine,765,20.59,1
2024-02-27,1093,Foster-Mcintyre Hospital,Mckenzieburgh,Arizona,5,0,203,22,184,582,62,20,43,7,Ciprofloxacin,Azithromycin,ORS,1015,31.62,1
2024-02-28,1024,Chambers-Shelton Hospital,Angelaberg,New York,1,0,219,20,145,436,78,21,50,12,ORS,Platelets,Paracetamol,438,33.26,1
2024-02-29,1054,Johnson Ltd Hospital,Port Micheal,Washington,5,1,473,63,406,220,114,44,141,23,Ciprofloxacin,Azithromycin,ORS,1892,184.55,0
2024-03-01,1073,Dalton LLC Hospital,Aliciastad,Idaho,2,0,79,12,50,347,38,4,12,7,Paracetamol,Azithromycin,Vitamin C,395,14.41,1
2024-03-02,1046,Williams-Barnett Hospital,Lisaport,Alaska,0,2,83,18,50,233,32,4,22,5,Remdesivir,Paracetamol,Oxygen Support,249,21.46,1
2024-03-03,1075,Johnson-Davis Hospital,East Christophermouth,Iowa,3,0,277,38,251,415,63,17,65,25,Chloroquine,Artemisinin,Primaquine,1385,60.48,1
2024-03-04,1079,Curry-Chan Hospital,Jonesside,South Carolina,4,1,209,42,136,557,51,14,53,28,Amoxicillin,Azithromycin,Cough Syrup,627,24.42,1
2024-03-05,1100,"Davies, Watkins and Rodriguez Hospital",East Kellyville,Tennessee,3,2,96,16,63,215,20,8,20,5,Chloroquine,Artemisinin,Primaquine,192,29.3,1
2024-03-06,1063,Lee Inc Hospital,North Dominiquebury,Colorado,5,1,438,97,396,418,106,45,84,68,Ciprofloxacin,Azithromycin,ORS,876,94.74,0
2024-03-07,1016,"Taylor, Howard and Frost Hospital",New Lauraton,Louisiana,0,0,236,21,198,507,55,15,59,8,Remdesivir,Paracetamol,Oxygen Support,944,39.05,1
2024-03-08,1089,"Kent, Smith and Castaneda Hospital",East Jason,Ohio,2,0,400,35,344,575,122,22,99,14,Paracetamol,Azithromycin,Vitamin C,800,59.83,1
2024-03-09,1086,"Lewis, Roberts and Sweeney Hospital",East Elizabethfurt,Ohio,5,1,280,56,238,110,107,22,54,25,Ciprofloxacin,Azithromycin,ORS,840,216.36,0
2024-03-10,1000,"Leonard, Taylor and Ortiz Hospital",West Laurie,Montana,0,0,125,23,114,579,34,13,20,17,Remdesivir,Paracetamol,Oxygen Support,250,19.69,1
2024-03-11,1032,Brown-Sanchez Hospital,North Jean,Wyoming,3,2,484,118,349,499,210,54,126,82,Chloroquine,Artemisinin,Primaquine,1452,69.94,2
2024-03-12,1076,Jensen-Merritt Hospital,East Christine,Colorado,2,1,400,40,365,333,140,38,75,17,Paracetamol,Azithromycin,Vitamin C,1200,109.61,0
2024-03-13,1063,"Burgess, Moran and Green Hospital",Leeport,Ohio,5,0,398,95,296,599,185,27,90,34,Ciprofloxacin,Azithromycin,ORS,796,49.42,1
2024-03-14,1029,Perez LLC Hospital,Blevinsshire,South Carolina,3,0,53,7,39,270,10,3,12,2,Chloroquine,Artemisinin,Primaquine,159,14.44,1
2024-03-15,1094,"Avila, Bates and Cline Hospital",Sextonton,Mississippi,5,1,196,28,146,574,60,14,38,9,Ciprofloxacin,Azithromycin,ORS,392,25.44,1
2024-03-16,1084,King PLC Hospital,Taylorside,New York,4,2,177,17,166,350,41,18,44,11,Amoxicillin,Azithromycin,Cough Syrup,531,47.43,1
2024-03-17,1031,"Brown, Adams and Moody Hospital",North Michellefort,New Mexico,2,0,83,19,58,153,38,4,20,6,Paracetamol,Azithromycin,Vitamin C,332,37.91,1
2024-03-18,1076,Evans and Sons Hospital,Jaclynshire,West Virginia,5,1,73,6,65,429,20,4,19,1,Ciprofloxacin,Azithromycin,ORS,219,15.15,1
2024-03-19,1023,"Petersen, Schultz and Griffin Hospital",West Sarahland,Alaska,4,1,85,18,77,205,26,5,16,5,Amoxicillin,Azithromycin,Cough Syrup,425,37.56,1
2024-03-20,1005,"Torres, Lee and Vaughn Hospital",Dunlaphaven,Arkansas,1,1,179,16,160,186,57,9,38,12,ORS,Platelets,Paracetamol,716,86.02,0
2024-03-21,1097,"Barber, Gomez and Scott Hospital",Thompsonmouth,Oklahoma,5,0,121,16,76,499,43,9,30,11,Ciprofloxacin,Azithromycin,ORS,605,15.23,1
2024-03-22,1093,Davis PLC Hospital,Moraleschester,Michigan,3,1,330,46,237,576,93,31,81,25,Chloroquine,Artemisinin,Primaquine,660,41.15,1
2024-03-23,1085,Nielsen-Trujillo Hospital,Jenkinsland,Wyoming,4,0,231,26,139,265,112,25,43,10,Amoxicillin,Azithromycin,Cough Syrup,693,52.45,1
2024-03-24,1047,West LLC Hospital,Port Kayla,Iowa,4,1,452,105,289,368,126,25,117,65,Amoxicillin,Azithromycin,Cough Syrup,1808,78.53,2
2024-03-25,1092,"Frey, Douglas and Sims Hospital",Port Amy,Maine,4,0,62,5,38,114,21,5,15,3,Amoxicillin,Azithromycin,Cough Syrup,124,33.33,1
2024-03-26,1047,Ray Group Hospital,Port Codyport,New Hampshire,3,2,193,25,157,535,63,12,40,13,Chloroquine,Artemisinin,Primaquine,965,29.35,1
2024-03-27,1052,Lewis Inc Hospital,South Devin,Georgia,3,1,341,66,293,474,114,36,95,49,Chloroquine,Artemisinin,Primaquine,1705,61.81,1
2024-03-28,1041,"Potter, Savage and Williams Hospital",West Ronald,South Carolina,2,2,348,39,236,500,118,18,76,12,Paracetamol,Azithromycin,Vitamin C,696,47.2,1
2024-03-29,1082,"Hamilton, Li and Delgado Hospital",Port Amandaport,Tennessee,1,2,389,64,350,263,146,20,96,24,ORS,Platelets,Paracetamol,1167,133.08,0
2024-03-30,1051,"Odom, Price and Smith Hospital",Lindseymouth,Pennsylvania,0,2,312,29,191,547,64,29,63,16,Remdesivir,Paracetamol,Oxygen Support,1560,34.92,1
2024-03-31,1068,"Cooper, Mclean and Nguyen Hospital",North Sabrina,California,0,1,182,45,171,392,76,16,47,16,Remdesivir,Paracetamol,Oxygen Support,364,43.62,1
2024-04-01,1018,"Zimmerman, Harper and Rodriguez Hospital",Katherineville,Texas,4,2,452,64,283,533,200,24,132,51,Amoxicillin,Azithromycin,Cough Syrup,1356,53.1,1
2024-04-02,1039,Jones-Gill Hospital,New Michael,Wyoming,5,1,346,52,273,272,79,27,94,24,Ciprofloxacin,Azithromycin,ORS,1038,100.37,0
2024-04-03,1073,Moreno-Brennan Hospital,Peterborough,Michigan,5,2,319,71,286,599,125,22,69,43,Ciprofloxacin,Azithromycin,ORS,638,47.75,1
2024-04-04,1096,Stark-Johnson Hospital,West Chelsea,Utah,4,1,232,38,160,164,61,15,69,27,Amoxicillin,Azithromycin,Cough Syrup,464,97.56,0
2024-04-05,1096,Ferguson and Sons Hospital,Ayalashire,Indiana,2,2,162,25,126,113,64,9,25,19,Paracetamol,Azithromycin,Vitamin C,810,111.5,0
2024-04-06,1031,Meadows LLC Hospital,Lopezfurt,Idaho,0,1,400,45,358,433,155,30,115,22,Remdesivir,Paracetamol,Oxygen Support,800,82.68,2
2024-04-07,1100,"Solis, Roberts and Reeves Hospital",Lake Kevinhaven,Arkansas,1,1,61,11,43,416,13,4,13,4,ORS,Platelets,Paracetamol,305,10.34,1
2024-04-08,1035,"Brooks, Dickson and Nash Hospital",Lake Emily,Delaware,1,0,58,7,54,433,28,4,9,5,ORS,Platelets,Paracetamol,232,12.47,1
2024-04-09,1032,Daniels PLC Hospital,Jamesland,Texas,2,1,497,114,355,148,192,38,113,73,Paracetamol,Azithromycin,Vitamin C,2485,239.86,0
2024-04-10,1018,"Hopkins, Salazar and Graves Hospital",Jamieland,Idaho,1,1,309,35,225,173,106,33,63,13,ORS,Platelets,Paracetamol,927,130.06,0
2024-04-11,1083,Morton-Curtis Hospital,Charlesland,South Dakota,5,0,447,90,286,305,137,35,122,65,Ciprofloxacin,Azithromycin,ORS,1788,93.77,0
2024-04-12,1039,"Hunt, Fox and Ford Hospital",Christopherchester,Maine,3,1,92,7,59,338,25,9,26,5,Chloroquine,Artemisinin,Primaquine,184,17.46,1
2024-04-13,1097,Ashley LLC Hospital,Hernandezburgh,Rhode Island,4,0,124,23,89,500,44,6,24,10,Amoxicillin,Azithromycin,Cough Syrup,620,17.8,1
2024-04-14,1062,Mitchell-Bell Hospital,Christinahaven,South Dakota,0,1,185,44,120,478,38,10,54,20,Remdesivir,Paracetamol,Oxygen Support,740,25.1,1
2024-04-15,1006,Cruz-Henry Hospital,New Mark,Nebraska,3,1,169,25,117,412,72,14,45,14,Chloroquine,Artemisinin,Primaquine,845,28.4,1
2024-04-16,1036,"Collins, Perez and Brown Hospital",Bassburgh,Virginia,1,1,107,23,76,290,44,7,28,8,ORS,Platelets,Paracetamol,321,26.21,1
2024-04-17,1037,Williams LLC Hospital,Danielton,Illinois,1,2,395,52,361,547,97,26,83,19,ORS,Platelets,Paracetamol,790,66.0,2
2024-04-18,1009,Gilbert-Ray Hospital,Lake Samantha,New Hampshire,5,2,475,99,437,152,125,43,112,50,Ciprofloxacin,Azithromycin,ORS,1425,287.5,0
2024-04-19,1053,Kramer and Sons Hospital,Dianefurt,Indiana,3,0,405,71,344,476,81,44,102,31,Chloroquine,Artemisinin,Primaquine,2025,72.27,2
2024-04-20,1043,Hebert Inc Hospital,North Samuelside,Kentucky,1,2,291,66,252,485,123,33,65,33,ORS,Platelets,Paracetamol,582,51.96,1
2024-04-21,1015,Ramirez-Roberts Hospital,Lake Joseph,Minnesota,4,1,149,20,96,428,30,10,43,13,Amoxicillin,Azithromycin,Cough Syrup,447,22.43,1
2024-04-22,1048,"Horne, Wilson and Wilson Hospital",Ruizview,New York,2,0,161,39,118,527,39,14,25,12,Paracetamol,Azithromycin,Vitamin C,483,22.39,1
2024-04-23,1013,Sanchez PLC Hospital,West William,Massachusetts,4,1,254,27,195,473,86,14,66,17,Amoxicillin,Azithromycin,Cough Syrup,508,41.23,1
2024-04-24,1006,"Hoover, Silva and Rojas Hospital",Stacyport,West Virginia,3,1,106,16,98,141,27,8,16,5,Chloroquine,Artemisinin,Primaquine,530,69.5,2
2024-04-25,1053,"Moore, King and Little Hospital",Port Keith,Washington,0,1,342,39,259,137,71,27,101,12,Remdesivir,Paracetamol,Oxygen Support,1710,189.05,0
2024-04-26,1082,Collins PLC Hospital,Kariton,Texas,0,2,88,21,68,139,23,9,15,6,Remdesivir,Paracetamol,Oxygen Support,176,48.92,1
2024-04-27,1066,Miller-Adams Hospital,South Morganstad,Florida,3,0,87,20,54,428,21,8,14,11,Chloroquine,Artemisinin,Primaquine,435,12.62,1
2024-04-28,1061,Montes Group Hospital,Michelleside,Arizona,2,1,367,38,323,101,85,23,91,26,Paracetamol,Azithromycin,Vitamin C,1101,319.8,0
2024-04-29,1087,"Harris, Robinson and Mckinney Hospital",South Kelseytown,North Carolina,2,1,346,85,233,249,165,39,69,46,Paracetamol,Azithromycin,Vitamin C,1730,93.57,0
2024-04-30,1089,Rivera-Kline Hospital,New Jennifer,Virginia,2,0,184,20,129,323,47,21,50,12,Paracetamol,Azithromycin,Vitamin C,552,39.94,1
2024-05-01,1073,"Petersen, Huerta and Diaz Hospital",East Michaelport,Massachusetts,5,2,427,65,294,114,150,34,71,44,Ciprofloxacin,Azithromycin,ORS,2135,257.89,0
2024-05-02,1057,Nguyen-Sloan Hospital,Markstad,Idaho,2,1,418,60,282,117,203,29,64,18,Paracetamol,Azithromycin,Vitamin C,1254,241.03,0
2024-05-03,1010,"Harris, Russell and Murphy Hospital",South Allisonhaven,New Jersey,3,1,357,85,304,240,151,38,94,65,Chloroquine,Artemisinin,Primaquine,714,126.67,0
2024-05-04,1069,Weaver-Sanders Hospital,Olsonbury,Georgia,0,1,154,37,111,120,31,7,29,19,Remdesivir,Paracetamol,Oxygen Support,616,92.5,0
2024-05-05,1099,Williams-Sanchez Hospital,New Williamstad,Nevada,0,0,169,25,141,159,36,14,30,19,Remdesivir,Paracetamol,Oxygen Support,507,88.68,0
2024-05-06,1031,Downs-Johnson Hospital,Port Rebecca,West Virginia,0,2,285,59,236,262,131,33,57,27,Remdesivir,Paracetamol,Oxygen Support,1425,90.08,0
2024-05-07,1042,Rogers Inc Hospital,Port Marytown,Florida,3,1,130,19,98,335,32,14,35,10,Chloroquine,Artemisinin,Primaquine,260,29.25,1
2024-05-08,1028,"Murray, Wade and Williams Hospital",Grantland,Oklahoma,3,0,184,40,150,279,87,18,35,24,Chloroquine,Artemisinin,Primaquine,368,53.76,1
2024-05-09,1038,Ryan-Allen Hospital,Landryfurt,Rhode Island,3,0,335,51,211,177,105,33,71,15,Chloroquine,Artemisinin,Primaquine,1675,119.21,0
2024-05-10,1086,"Atkinson, Lucas and Jensen Hospital",Lake Stephanie,Maryland,0,2,349,28,238,361,171,21,60,9,Remdesivir,Paracetamol,Oxygen Support,698,65.93,2
2024-05-11,1067,Taylor Ltd Hospital,North Lydiafurt,West Virginia,4,0,392,56,248,317,92,20,80,18,Amoxicillin,Azithromycin,Cough Syrup,1960,78.23,2
2024-05-12,1081,"Combs, Carson and Rodriguez Hospital",Scottland,Texas,2,2,183,20,162,481,41,11,52,8,Paracetamol,Azithromycin,Vitamin C,366,33.68,1
2024-05-13,1011,Mcintosh LLC Hospital,South Kimberly,Maine,2,2,384,48,247,175,169,32,90,27,Paracetamol,Azithromycin,Vitamin C,1920,141.14,0
2024-05-14,1080,Kirby-Davis Hospital,South Chadview,Colorado,2,2,284,37,246,592,141,17,51,25,Paracetamol,Azithromycin,Vitamin C,852,41.55,1
2024-05-15,1074,"Myers, Morgan and English Hospital",Taylorbury,Ohio,0,2,447,58,378,572,163,28,100,23,Remdesivir,Paracetamol,Oxygen Support,894,66.08,2
2024-05-16,1022,"Padilla, Tucker and Spencer Hospital",New Danielberg,Arkansas,3,2,482,51,361,527,181,33,98,29,Chloroquine,Artemisinin,Primaquine,1928,68.5,2
2024-05-17,1042,Fry-Bell Hospital,East Heathermouth,Wyoming,5,2,361,36,332,456,127,26,98,13,Ciprofloxacin,Azithromycin,ORS,1083,72.81,2
2024-05-18,1038,Rangel LLC Hospital,East Ericatown,Montana,5,0,363,74,318,335,150,21,72,43,Ciprofloxacin,Azithromycin,ORS,1089,94.93,0
2024-05-19,1086,Burch-Durham Hospital,West Anthony,Illinois,0,2,406,51,326,237,175,37,106,27,Remdesivir,Paracetamol,Oxygen Support,1218,137.55,0
2024-05-20,1015,Long-Mcdonald Hospital,Port Donnashire,California,3,0,324,53,202,226,161,27,82,22,Chloroquine,Artemisinin,Primaquine,1620,89.38,0
2024-05-21,1068,"Ibarra, Hart and Conway Hospital",Jamesstad,Delaware,1,0,66,5,49,170,32,3,16,2,ORS,Platelets,Paracetamol,330,28.82,1
2024-05-22,1070,Prince-Church Hospital,Brianport,Kentucky,1,1,130,30,105,463,37,8,24,18,ORS,Platelets,Paracetamol,260,22.68,1
2024-05-23,1026,Russell-Gilbert Hospital,Port Robert,Montana,3,0,297,39,227,171,142,34,54,30,Chloroquine,Artemisinin,Primaquine,1188,132.75,0
2024-05-24,1023,Schneider-Romero Hospital,Christopherborough,Alabama,3,1,134,25,99,493,61,13,21,10,Chloroquine,Artemisinin,Primaquine,402,20.08,1
2024-05-25,1076,"Hughes, Wells and Fitzgerald Hospital",Port Reneeport,Utah,0,0,193,46,149,500,78,20,42,15,Remdesivir,Paracetamol,Oxygen Support,965,29.8,1
2024-05-26,1045,"Griffith, Scott and Davis Hospital",New Sheilachester,Illinois,0,0,400,93,275,149,127,28,75,49,Remdesivir,Paracetamol,Oxygen Support,1200,184.56,0
2024-05-27,1007,Washington-Smith Hospital,Lake Gregory,West Virginia,2,2,473,49,288,433,114,45,117,35,Paracetamol,Azithromycin,Vitamin C,1892,66.51,2
2024-05-28,1030,"Green, Moon and Crawford Hospital",Lake Tracietown,Colorado,3,0,490,41,299,191,210,56,90,15,Chloroquine,Artemisinin,Primaquine,980,156.54,0
2024-05-29,1048,Martin-Davies Hospital,West Codyview,Oregon,4,1,383,68,252,278,157,36,80,33,Amoxicillin,Azithromycin,Cough Syrup,1149,90.65,0
2024-05-30,1018,Frazier Group Hospital,Mckinneymouth,Missouri,5,0,199,23,140,436,81,20,45,17,Ciprofloxacin,Azithromycin,ORS,995,32.11,1
2024-05-31,1012,Morales-Lane Hospital,Michaelburgh,Rhode Island,5,0,499,107,332,340,130,39,89,67,Ciprofloxacin,Azithromycin,ORS,1996,97.65,0
2024-06-01,1082,"Guzman, Contreras and Townsend Hospital",Goldenhaven,California,2,2,464,53,306,538,113,55,136,19,Paracetamol,Azithromycin,Vitamin C,2320,56.88,1
2024-06-02,1064,"Gardner, Lam and Nelson Hospital",Amyport,Rhode Island,1,2,473,88,359,436,187,48,75,29,ORS,Platelets,Paracetamol,946,82.34,2
2024-06-03,1066,Wilson-Stephens Hospital,Bergerfurt,Louisiana,0,2,321,48,269,187,112,23,91,16,Remdesivir,Paracetamol,Oxygen Support,1284,143.85,0
2024-06-04,1068,Morales-Cooper Hospital,Howellborough,Florida,0,0,65,15,60,316,24,5,12,8,Remdesivir,Paracetamol,Oxygen Support,260,18.99,1
2024-06-05,1054,Sanders LLC Hospital,Jeffreyborough,Idaho,0,0,455,56,286,495,95,46,89,19,Remdesivir,Paracetamol,Oxygen Support,1820,57.78,1
2024-06-06,1093,Adams Group Hospital,Brownchester,Texas,0,0,165,15,109,184,68,18,27,4,Remdesivir,Paracetamol,Oxygen Support,660,59.24,1
2024-06-07,1075,Snyder Group Hospital,New Travismouth,Rhode Island,1,0,231,33,155,574,75,11,44,20,ORS,Platelets,Paracetamol,924,27.0,1
2024-06-08,1020,"Miller, Holloway and Watkins Hospital",Lake Sarahshire,Massachusetts,4,0,490,103,400,307,99,43,102,33,Amoxicillin,Azithromycin,Cough Syrup,1470,130.29,0
2024-06-09,1088,"Marshall, Russell and Clark Hospital",Danielhaven,New Hampshire,0,0,133,15,106,304,41,13,27,7,Remdesivir,Paracetamol,Oxygen Support,665,34.87,1
2024-06-10,1083,"Johnson, Johnson and Rogers Hospital",Grayhaven,Ohio,3,1,78,17,47,114,35,8,23,6,Chloroquine,Artemisinin,Primaquine,156,41.23,1
2024-06-11,1026,"Walter, Espinoza and Turner Hospital",Derekfort,Maine,0,1,290,29,188,529,92,15,50,18,Remdesivir,Paracetamol,Oxygen Support,870,35.54,1
2024-06-12,1014,Hicks Ltd Hospital,West Kristin,South Carolina,0,2,341,52,268,232,162,30,54,30,Remdesivir,Paracetamol,Oxygen Support,1023,115.52,0
2024-06-13,1070,"Riddle, Barnes and Adams Hospital",Christopherstad,Indiana,4,1,273,22,228,230,91,26,68,9,Amoxicillin,Azithromycin,Cough Syrup,1365,99.13,0
2024-06-14,1092,Moore Ltd Hospital,Smithview,Wyoming,1,2,76,13,66,340,18,4,12,3,ORS,Platelets,Paracetamol,228,19.41,1
2024-06-15,1084,Jenkins and Sons Hospital,South Christopher,Ohio,0,2,428,38,263,510,132,37,73,13,Remdesivir,Paracetamol,Oxygen Support,856,51.57,1
2024-06-16,1024,Phillips and Sons Hospital,Watsonborough,New York,2,0,331,41,215,108,160,29,74,21,Paracetamol,Azithromycin,Vitamin C,993,199.07,0
2024-06-17,1022,"Logan, Green and Montgomery Hospital",East Kristenshire,Mississippi,1,0,158,39,97,244,43,14,43,18,ORS,Platelets,Paracetamol,790,39.75,1
2024-06-18,1076,Finley Group Hospital,Lake Jeffery,Illinois,5,2,393,95,298,346,119,24,75,44,Ciprofloxacin,Azithromycin,ORS,1965,86.13,0
2024-06-19,1038,Mcintyre-Hartman Hospital,Shawfort,Oklahoma,2,2,479,109,364,502,163,32,131,48,Paracetamol,Azithromycin,Vitamin C,2395,72.51,2
2024-06-20,1021,Perry and Sons Hospital,Shelbyborough,South Dakota,1,2,114,28,74,361,56,11,33,10,ORS,Platelets,Paracetamol,570,20.5,1
2024-06-21,1086,Lindsey-Moreno Hospital,Moonview,New Mexico,2,1,391,33,292,125,92,20,101,12,Paracetamol,Azithromycin,Vitamin C,1173,233.6,0
2024-06-22,1098,Campbell Ltd Hospital,Colleenburgh,Washington,0,2,418,49,259,363,100,42,77,35,Remdesivir,Paracetamol,Oxygen Support,2090,71.35,2
2024-06-23,1023,"Mcfarland, Lynch and Herman Hospital",Shelbymouth,Louisiana,2,1,292,41,269,185,119,17,75,28,Paracetamol,Azithromycin,Vitamin C,876,145.41,0
2024-06-24,1082,Williams and Sons Hospital,East Deborah,Rhode Island,5,0,368,31,260,384,85,36,98,12,Ciprofloxacin,Azithromycin,ORS,1472,67.71,2
2024-06-25,1097,"Rodgers, Andrews and Garcia Hospital",Lake Justinland,Idaho,4,2,224,24,167,406,69,18,36,14,Amoxicillin,Azithromycin,Cough Syrup,896,41.13,1
2024-06-26,1057,Cunningham Ltd Hospital,Veronicamouth,South Carolina,2,2,154,17,101,206,56,10,33,10,Paracetamol,Azithromycin,Vitamin C,462,49.03,1
2024-06-27,1097,"Young, Dominguez and Reynolds Hospital",New Wyattshire,Kentucky,4,1,389,42,275,382,176,30,92,17,Amoxicillin,Azithromycin,Cough Syrup,1167,71.99,2
2024-06-28,1068,Aguilar PLC Hospital,Port Jasonland,Minnesota,1,1,223,45,199,452,46,19,38,20,ORS,Platelets,Paracetamol,892,44.03,1
2024-06-29,1040,Miller PLC Hospital,Chadborough,Mississippi,5,1,381,34,286,134,76,20,108,23,Ciprofloxacin,Azithromycin,ORS,1905,213.43,0
2024-06-30,1089,Franco Group Hospital,Brownburgh,Missouri,0,0,334,33,221,519,129,23,88,16,Remdesivir,Paracetamol,Oxygen Support,1336,42.58,1
2024-07-01,1016,Valenzuela Group Hospital,Port Hannah,Kentucky,2,0,170,15,110,267,76,17,32,9,Paracetamol,Azithromycin,Vitamin C,680,41.2,1
2024-07-02,1068,Cruz Ltd Hospital,North Veronicachester,Alaska,0,1,375,68,289,493,160,40,73,34,Remdesivir,Paracetamol,Oxygen Support,1125,58.62,1
2024-07-03,1015,Massey and Sons Hospital,Martinmouth,Wyoming,1,2,154,29,98,518,41,10,30,21,ORS,Platelets,Paracetamol,462,18.92,1
